trilha;curso;curso_id;modulo;aula;aula_id;ord;tipo;duracao_min;resolucoes;n_extras;url_aula;m3u8_principal;video_uuid
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Pagamentos Avulso MP;Criando as tabelas no Xano;2900;13;video;5.9;640x360/842x480/1280x720;0;https://flix.nocodestartup.io/m/lessons/2900;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/05bf19f2-a868-4341-9063-ba90c35f8efd/playlist.m3u8;05bf19f2-a868-4341-9063-ba90c35f8efd
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Pagamentos Avulso MP;Criando preferência com dados do BD;2901;14;video;8.3;640x360/842x480/1280x720;0;https://flix.nocodestartup.io/m/lessons/2901;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/24513965-d5cf-417b-82c5-5db63b220b16/playlist.m3u8;24513965-d5cf-417b-82c5-5db63b220b16
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Pagamentos Avulso MP;Populando tabela de pagamentos;2902;15;video;4.9;640x360/854x480/1282x720;0;https://flix.nocodestartup.io/m/lessons/2902;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/33b26e9f-00f3-42ac-95c3-c5a7a83c7984/playlist.m3u8;33b26e9f-00f3-42ac-95c3-c5a7a83c7984
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Webhooks;Introdução a Webhooks e Make;2903;1;video;3.3;640x360/854x480/1282x720;0;https://flix.nocodestartup.io/m/lessons/2903;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/3e600f03-d90c-4e15-96ba-b3b3dbb85835/playlist.m3u8;3e600f03-d90c-4e15-96ba-b3b3dbb85835
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Webhooks;Configurando Webhook no Make;2904;2;video;2.3;640x360/854x480/1282x720;0;https://flix.nocodestartup.io/m/lessons/2904;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/aab20586-d0a4-4141-b170-421afd454611/playlist.m3u8;aab20586-d0a4-4141-b170-421afd454611
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Webhooks;Atualizar endpoint criar preferencia no Xano;2905;3;video;3.4;640x360/854x480/1282x720;0;https://flix.nocodestartup.io/m/lessons/2905;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/1c8cddea-8e32-423c-b67b-1233419db98a/playlist.m3u8;1c8cddea-8e32-423c-b67b-1233419db98a
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Webhooks;Configurar endpoint para atualizar status do pagamento no Xano;2906;4;video;4.7;640x360/854x480/1282x720;0;https://flix.nocodestartup.io/m/lessons/2906;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/40d7ee31-e693-4107-a5a4-7a1bbb09456a/playlist.m3u8;40d7ee31-e693-4107-a5a4-7a1bbb09456a
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Webhooks;Criando preferência e validando Webhook Make;2907;5;video;3.2;640x360/854x480/1282x720;0;https://flix.nocodestartup.io/m/lessons/2907;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/3928ea6a-1fe8-4c49-9c8a-9281c89e20ac/playlist.m3u8;3928ea6a-1fe8-4c49-9c8a-9281c89e20ac
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Webhooks;Documentação API Pagamentos MP Webhooks;2908;6;video;3.3;640x360/854x480/1282x720;0;https://flix.nocodestartup.io/m/lessons/2908;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/73090da9-57bc-4f78-b74e-2be0a7739029/playlist.m3u8;73090da9-57bc-4f78-b74e-2be0a7739029
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Webhooks;Criar endpoints para atualizar pedidos pagamento;2909;7;video;5.7;640x360/854x480/1282x720;0;https://flix.nocodestartup.io/m/lessons/2909;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/46b8cefb-5eb1-4000-9e99-81902feab162/playlist.m3u8;46b8cefb-5eb1-4000-9e99-81902feab162
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Webhooks;Atualizar status pedido via Make;2910;8;video;5.9;640x360/854x480/1282x720;0;https://flix.nocodestartup.io/m/lessons/2910;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/c45e8c4c-1881-41b0-9440-26e823bc2237/playlist.m3u8;c45e8c4c-1881-41b0-9440-26e823bc2237
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Webhooks;Status Rejeitado;2911;9;video;4.6;640x360/854x480/1282x720;0;https://flix.nocodestartup.io/m/lessons/2911;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/114b2463-286a-4dca-b01f-637aa4caf439/playlist.m3u8;114b2463-286a-4dca-b01f-637aa4caf439
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Assinaturas;Introdução a Assinaturas MP e Xano;2912;1;video;3.7;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2912;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/9f4d289d-d598-4102-9825-4bf6dbb9e33b/playlist.m3u8;9f4d289d-d598-4102-9825-4bf6dbb9e33b
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Assinaturas;Análise de requisitos do projeto;2913;2;video;2.6;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2913;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/fe532f0c-7352-4ef3-a86d-b7a1f2b86392/playlist.m3u8;fe532f0c-7352-4ef3-a86d-b7a1f2b86392
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Assinaturas;Endpoints para criar assinatura;2914;3;video;3.2;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2914;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/0c0cc892-dd6f-4597-ad5a-4f28a6a09c24/playlist.m3u8;0c0cc892-dd6f-4597-ad5a-4f28a6a09c24
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Assinaturas;Endpoints para Criar Assinatura no Postman;2915;4;video;3.1;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2915;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/9727a2db-f75d-4e86-bcb8-1971f18f81d7/playlist.m3u8;9727a2db-f75d-4e86-bcb8-1971f18f81d7
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Assinaturas;Validando API no Xano;2916;5;video;2.2;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2916;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/68f638b8-6bf5-441a-91af-891d64407801/playlist.m3u8;68f638b8-6bf5-441a-91af-891d64407801
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Assinaturas;Modelagem de Dados p/ Assinaturas;2917;6;video;5.3;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2917;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/93ad8912-5ae1-4096-b987-9db78423586f/playlist.m3u8;93ad8912-5ae1-4096-b987-9db78423586f
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Assinaturas;Criando Tabela de Assinaturas;2918;7;video;3.8;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2918;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/f546baa5-fa93-42d1-9935-6fb4c2838f35/playlist.m3u8;f546baa5-fa93-42d1-9935-6fb4c2838f35
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Assinaturas;Criando Endpoints Criar Assinaturas pt.1;2919;8;video;9.4;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2919;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/11325d24-11b2-4606-a8ca-7272e9663030/playlist.m3u8;11325d24-11b2-4606-a8ca-7272e9663030
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Assinaturas;Criando Endpoints Criar Assinaturas pt.2;2920;9;video;5.4;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2920;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/bd80d520-b555-4840-ab79-4ca386bebeff/playlist.m3u8;bd80d520-b555-4840-ab79-4ca386bebeff
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Assinaturas;Validando Webhooks Assinatura;2921;10;video;7.1;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2921;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/1cd91af0-0bd8-4e69-b0cf-01d5f66e7384/playlist.m3u8;1cd91af0-0bd8-4e69-b0cf-01d5f66e7384
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Assinaturas;Validando Endpoint Obter Assinatura;2922;11;video;7.2;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2922;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/1b4e1bd0-799c-4e2e-94f3-67b63442627d/playlist.m3u8;1b4e1bd0-799c-4e2e-94f3-67b63442627d
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Assinaturas;Criando Endpoint Atualizar Assinatura;2923;12;video;6.9;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2923;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/f9c3f8e3-dca4-44ad-91da-5632c8362251/playlist.m3u8;f9c3f8e3-dca4-44ad-91da-5632c8362251
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Assinaturas;Configurando Webhook no Make pt.1;2924;13;video;9.0;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2924;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/c76ee359-9b45-48aa-b4f1-587a3b129a88/playlist.m3u8;c76ee359-9b45-48aa-b4f1-587a3b129a88
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Assinaturas;Configurando Webhook no Make pt.2;2925;14;video;2.8;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2925;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/84d9c767-01bb-4355-9462-0bcb341b9006/playlist.m3u8;84d9c767-01bb-4355-9462-0bcb341b9006
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Assinaturas;Atualizando Endpoint de Atualizar Pagamentos;2926;15;video;12.0;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2926;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/78130f45-eae6-4e97-af6a-8963114dc651/playlist.m3u8;78130f45-eae6-4e97-af6a-8963114dc651
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Assinaturas;Validando o Fluxo Completo;2927;16;video;2.7;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2927;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/daa2dd13-8bcc-40fb-b90a-f0edcd4c5457/playlist.m3u8;daa2dd13-8bcc-40fb-b90a-f0edcd4c5457
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Assinaturas;Validando o Endpoint Atualizar Assinatura;2928;17;video;10.4;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2928;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/12845f70-2892-45c6-97d1-33559459856a/playlist.m3u8;12845f70-2892-45c6-97d1-33559459856a
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Assinaturas;Criando o Endpoint Atualizar Assinatura;2929;18;video;6.6;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2929;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/e630ca05-e9df-4412-be9f-d950f44f5906/playlist.m3u8;e630ca05-e9df-4412-be9f-d950f44f5906
(sem trilha);Xano Especialista | Pagamentos Mercado Pago;261;Assinaturas;Conclusão Assinaturas e Pagamentos Xano;2930;19;video;0.6;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2930;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/f1ffdcac-073b-4899-adbc-4e486510bfff/playlist.m3u8;f1ffdcac-073b-4899-adbc-4e486510bfff
(sem trilha);M3.2 - Integração Xano e Flutterflow | App de Filmes;237;Introdução;O que você irá aprender;2503;1;video;5.5;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2503;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/a5905fe6-dfd1-4203-82ea-25c0a9048aa1/playlist.m3u8;a5905fe6-dfd1-4203-82ea-25c0a9048aa1
(sem trilha);M3.2 - Integração Xano e Flutterflow | App de Filmes;237;Introdução;Clonando o Projeto;2504;2;video;2.5;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2504;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/70a6904e-c104-4699-b72c-5e8b7c246a4b/playlist.m3u8;70a6904e-c104-4699-b72c-5e8b7c246a4b
(sem trilha);M3.2 - Integração Xano e Flutterflow | App de Filmes;237;Introdução;Aprendendo sobre Json Path;2505;3;video;9.4;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2505;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/9bf58795-ec6e-4a15-9199-9bb140696d63/playlist.m3u8;9bf58795-ec6e-4a15-9199-9bb140696d63
(sem trilha);M3.2 - Integração Xano e Flutterflow | App de Filmes;237;Operações CRUD no API;GET Lista Filmes;2506;1;video;13.2;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2506;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/4ddb8c89-0a76-42fd-8e8f-078dc08980ef/playlist.m3u8;4ddb8c89-0a76-42fd-8e8f-078dc08980ef
(sem trilha);M3.2 - Integração Xano e Flutterflow | App de Filmes;237;Operações CRUD no API;GET Detalhes Filme;2507;2;video;10.0;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2507;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/63f9fc43-5dac-4bee-be57-3af5483621f6/playlist.m3u8;63f9fc43-5dac-4bee-be57-3af5483621f6
(sem trilha);M3.2 - Integração Xano e Flutterflow | App de Filmes;237;Operações CRUD no API;POST Criar Filme;2508;3;video;15.4;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2508;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/45ae55de-223d-4cbc-b877-63ed53e0571e/playlist.m3u8;45ae55de-223d-4cbc-b877-63ed53e0571e
(sem trilha);M3.2 - Integração Xano e Flutterflow | App de Filmes;237;Operações CRUD no API;PATCH Atualizar Filme;2509;4;video;14.4;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2509;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/5e8ba819-4b2b-4624-8fba-d91d0aac2161/playlist.m3u8;5e8ba819-4b2b-4624-8fba-d91d0aac2161
(sem trilha);M3.2 - Integração Xano e Flutterflow | App de Filmes;237;Operações CRUD no API;DELETE Deletar Filme;2510;5;video;5.6;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2510;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/a107985f-c9ac-4f38-b935-8efad0c9a54c/playlist.m3u8;a107985f-c9ac-4f38-b935-8efad0c9a54c
(sem trilha);M3.2 - Integração Xano e Flutterflow | App de Filmes;237;Autenticação e Segurança;Custom Auth no FlutterFlow;2511;1;video;3.5;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2511;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/ea57f2da-55ca-4b6e-9704-921de8cb4120/playlist.m3u8;ea57f2da-55ca-4b6e-9704-921de8cb4120
(sem trilha);M3.2 - Integração Xano e Flutterflow | App de Filmes;237;Autenticação e Segurança;Setup APIs Login e Cadastro;2512;2;video;11.1;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2512;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/f41e3bc7-38c3-400f-a386-b5903a07ae15/playlist.m3u8;f41e3bc7-38c3-400f-a386-b5903a07ae15
(sem trilha);M3.2 - Integração Xano e Flutterflow | App de Filmes;237;Autenticação e Segurança;Actions APIs Login e Cadastro;2513;3;video;11.3;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2513;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/0254f1e9-cbfd-4d16-b5dc-a10f79158224/playlist.m3u8;0254f1e9-cbfd-4d16-b5dc-a10f79158224
(sem trilha);M3.2 - Integração Xano e Flutterflow | App de Filmes;237;Tornando o App Multi Usuário;Segurança e Atualização APIs;2514;1;video;8.0;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2514;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/e6dd594d-a0b1-4313-baf4-fb26b4e95a87/playlist.m3u8;e6dd594d-a0b1-4313-baf4-fb26b4e95a87
(sem trilha);M3.2 - Integração Xano e Flutterflow | App de Filmes;237;Tornando o App Multi Usuário;Associar Filme ao Usuário Logado;2515;2;video;12.6;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2515;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/f13c1b40-db7a-4bd1-b8c8-30ca91ab9fba/playlist.m3u8;f13c1b40-db7a-4bd1-b8c8-30ca91ab9fba
(sem trilha);M3.2 - Integração Xano e Flutterflow | App de Filmes;237;Upload de Mídias;Visualizar Foto do Usuário Logado;2516;1;video;9.9;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2516;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/b636860d-61f8-4af8-b852-2c37d81ea9d9/playlist.m3u8;b636860d-61f8-4af8-b852-2c37d81ea9d9
(sem trilha);M3.2 - Integração Xano e Flutterflow | App de Filmes;237;Upload de Mídias;Upload de Imagem do User;2517;2;video;9.1;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2517;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/2adb9eb7-2da6-4a32-a4a4-e4c0a044f81f/playlist.m3u8;2adb9eb7-2da6-4a32-a4a4-e4c0a044f81f
(sem trilha);M3.2 - Integração Xano e Flutterflow | App de Filmes;237;Upload de Mídias;Auth Me - Atualizar a foto do usuário;2518;3;video;10.6;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2518;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/860251fc-9d37-4c39-9310-df19248d49c5/playlist.m3u8;860251fc-9d37-4c39-9310-df19248d49c5
(sem trilha);M3.2 - Integração Xano e Flutterflow | App de Filmes;237;Função de Busca;Busca de Filmes;2560;1;video;8.9;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2560;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/cf4127c1-1445-4d9f-ae9f-2f6282c9e31c/playlist.m3u8;cf4127c1-1445-4d9f-ae9f-2f6282c9e31c
(sem trilha);M3.2 - Integração Xano e Flutterflow | App de Filmes;237;Conclusão;Aprendizados do Módulo;2519;1;video;1.0;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2519;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/47b5e9c0-e6fc-4b85-8284-c387a146dfb8/playlist.m3u8;47b5e9c0-e6fc-4b85-8284-c387a146dfb8
(sem trilha);M2 - Planejamento Projeto de Backend Xano | FlutterFlow;236;Introdução;Planejamento do Projeto Backend;2494;1;video;3.0;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2494;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/a5e467fb-9806-4207-948e-2b0bc195e5f0/playlist.m3u8;a5e467fb-9806-4207-948e-2b0bc195e5f0
(sem trilha);M2 - Planejamento Projeto de Backend Xano | FlutterFlow;236;Setup Geral;Criação das Tabelas;2495;1;video;6.2;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2495;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/5da9778d-5da6-482e-b902-72c69154344c/playlist.m3u8;5da9778d-5da6-482e-b902-72c69154344c
(sem trilha);M2 - Planejamento Projeto de Backend Xano | FlutterFlow;236;Setup Geral;Como importar CSV no Xano;2496;2;video;1.9;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2496;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/99d87121-c743-417f-ae55-07d6b63ac9bd/playlist.m3u8;99d87121-c743-417f-ae55-07d6b63ac9bd
(sem trilha);M2 - Planejamento Projeto de Backend Xano | FlutterFlow;236;Setup Geral;Criando a Última Tabela;2497;3;video;2.3;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2497;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/a23e147b-105b-4261-9c68-37a7a20dc2b0/playlist.m3u8;a23e147b-105b-4261-9c68-37a7a20dc2b0
(sem trilha);M2 - Planejamento Projeto de Backend Xano | FlutterFlow;236;Criação APIs;GET com Filtro;2498;1;video;3.1;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2498;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/19fab4ba-2f2a-4d0f-9bfd-821ec6313d4e/playlist.m3u8;19fab4ba-2f2a-4d0f-9bfd-821ec6313d4e
(sem trilha);M2 - Planejamento Projeto de Backend Xano | FlutterFlow;236;Criação APIs;Autenticação;2499;2;video;10.9;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2499;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/4933826d-cde9-4cc3-9aeb-a14864cdaabc/playlist.m3u8;4933826d-cde9-4cc3-9aeb-a14864cdaabc
(sem trilha);M2 - Planejamento Projeto de Backend Xano | FlutterFlow;236;Criação APIs;Buscar Filme;2500;3;video;5.1;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2500;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/9c104569-8a9e-43fb-9e2d-d313f3762768/playlist.m3u8;9c104569-8a9e-43fb-9e2d-d313f3762768
(sem trilha);M2 - Planejamento Projeto de Backend Xano | FlutterFlow;236;Criação APIs;Upload de Imagem;2501;4;video;6.5;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2501;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/189101b9-9f73-49ca-bd6d-f04faf1ecb20/playlist.m3u8;189101b9-9f73-49ca-bd6d-f04faf1ecb20
(sem trilha);M2 - Planejamento Projeto de Backend Xano | FlutterFlow;236;Conclusão;Aprendizados do Módulo;2502;1;video;1.1;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2502;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/93c7f2dd-96f2-42a8-9bd8-8fc52ac508b7/playlist.m3u8;93c7f2dd-96f2-42a8-9bd8-8fc52ac508b7
(sem trilha);M2 - Planejamento Projeto de Backend Xano | FlutterFlow;236;Conclusão;Link para o Próximo Módulo;2606;2;texto/html;0.0;;0;https://flix.nocodestartup.io/m/lessons/2606;;
(sem trilha);M4 - AppGyver com Firebase | App de Tarefas 2.0;228;Introdução;Introdução NoSQL e Firebase;2438;1;video;9.9;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2438;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/5a3ae539-c26a-4a35-a488-9ce21de342b3/playlist.m3u8;5a3ae539-c26a-4a35-a488-9ce21de342b3
(sem trilha);M4 - AppGyver com Firebase | App de Tarefas 2.0;228;Introdução;Conhecendo o Firebase;2439;2;video;15.5;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2439;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/d63a7849-6062-424a-8639-deaee977dcd6/playlist.m3u8;d63a7849-6062-424a-8639-deaee977dcd6
(sem trilha);M4 - AppGyver com Firebase | App de Tarefas 2.0;228;Introdução;Conexão com o AppGyver;2440;3;video;12.3;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2440;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/5a29e1c8-f3c9-426b-8ab4-d0bd5ff43868/playlist.m3u8;5a29e1c8-f3c9-426b-8ab4-d0bd5ff43868
(sem trilha);M4 - AppGyver com Firebase | App de Tarefas 2.0;228;CRUD - Operações no banco;Testes POST e DELETE;2441;1;video;12.0;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2441;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/38da380b-da6f-4942-86db-581244d8c0a5/playlist.m3u8;38da380b-da6f-4942-86db-581244d8c0a5
(sem trilha);M4 - AppGyver com Firebase | App de Tarefas 2.0;228;CRUD - Operações no banco;CRUD completo no App;2442;2;video;14.4;640x360/842x480/1280x720/1920x1080;0;https://flix.nocodestartup.io/m/lessons/2442;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/b4d3106b-3431-4722-b902-3fb4a9a74f34/playlist.m3u8;b4d3106b-3431-4722-b902-3fb4a9a74f34
